codigoGrupoMaterialServico,grupoMaterialServico,codigoClasseMaterialServico,classeMaterialServico,codigoMaterialServico,materialServico,valorTotal
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6533,VESTUARIO DE USO MEDICO E ODONTOLOGICO NAO DESCARTAVEL,65330072,CAMISOLA CIRURGICA NAO DESCARTAVEL -,497575
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6533,VESTUARIO DE USO MEDICO E ODONTOLOGICO NAO DESCARTAVEL,65330102,CAMPO CIRURGICO NAO DESCARTAVEL -,1723715.84
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6533,VESTUARIO DE USO MEDICO E ODONTOLOGICO NAO DESCARTAVEL,65330110,"LENCOL DE TECIDO, USO MEDICO-HOSPITALAR -",181947.55
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6533,VESTUARIO DE USO MEDICO E ODONTOLOGICO NAO DESCARTAVEL,65330129,CONJUNTO VESTUARIO DE USO MEDICO -,5548084
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6535,"INSTRUMENTOS, EQUIPAMENTOS E ARTIGOS VETERINARIOS",65350022,PINCA DE DISSECCAO - USO VETERINARIO -,1562.8
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6535,"INSTRUMENTOS, EQUIPAMENTOS E ARTIGOS VETERINARIOS",65350537,CAIXA DE INSTRUMENTAIS PARA NECROPSIA -,28302.47
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6539,COMPONENTES E ACESSORIOS PARA EQUIPAMENTOS MEDICOS-HOSPITALARES PARA CONTRATOS DE MANUTENCAO PREVENTIVA/CORRETIVA,65390016,"COMPONENTES,ACES.P/EQUIPAMENTO MEDICO-HOSPITALAR -",3639021.67
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400119,RETINOSCOPIO -,4598.95
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400143,AUTOREFRATOR -,168190
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400186,REFRATOR -,72000
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400194,"LENTES INTRAOCULARES, PARA CIRURGIA DE IMPLANTE -",159000
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400216,CADEIRA OFTALMOLOGICA -,31590
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400224,COLUNA OFTALMOLOGICA -,7137
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400259,OFTALMOSCOPIO -,66499.22
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400283,TONOMETRO -,69940
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400348,"PROJETOR OPTOTIPO, LUMINOSO, USO OFTALMOLOGIA -",10891
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400364,TOPOGRAFO PARA OFTALMOLOGIA -,156000
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400380,APARELHO LAMPADA DE FENDA USO OFTALMOLOGICO -,284083
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400470,KIT PARA FACOEMULSIFICACAO -,302600
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400488,BLEFAROSTATO -,199.98
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400496,OCLUSOR OFTALMICO -,38610
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400518,SONDA USO OFTALMOLOGICO -,251.28
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400542,KIT DE VITRECTOMIA ANTERIOR -,79000
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400607,IMPLANTE OFTALMOLOGICO -,1143920
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400666,LASER PARA OFTALMOLOGIA -,1450452
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400704,CANULA PARA CIRURGIA OFTALMOLOGICA -,200
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400810,AFASTADOR DE IRIS -,9500
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400925,CADEIRA E COLUNA OFTALMOLOGICA -,61700
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400941,VISCOELASTICO PARA CIRURGIA OFTALMOLOGICA -,295652
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400968,ALCA DE NUCLEO -,336
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6540,"EQUIPAMENTOS, INSTRUMENTOS  E  SUPRIMENTOS DE OFTALMOLOGIA  (OPTOMETRIA)",65400976,SISTEMA DE ACUIDADE VISUAL -,55550
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6542,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS DE OFTALMOLOGIA (OPTOMETRIA),65420071,PONTEIRA PARA EQUIPAMENTOS USO OFTALMOLOGICO -,19200
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6542,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS DE OFTALMOLOGIA (OPTOMETRIA),65420187,LAMPADA DE FENDA P/APARELHO OFTALMOLOGICO -,2863.8
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6542,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS DE OFTALMOLOGIA (OPTOMETRIA),65420349,FITA PARA AUTO-REFRATOR -,1012.5
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6550,SUPRIMENTOS PARA TECNOLOGIA ASSISTIVA,65500237,DISPOSITIVO INTELIGENTE PARA LEITURA -,103953.48
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6555,EQUIPAMENTOS PARA TECNOLOGIA ASSISTIVA,65550153,CADEIRA DE RODAS ADAPTADA -,118602
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6580,"OPME - ORTESES, PROTESES E MATERIAIS ESPECIAIS",65800010,PROTESE DE MEMBROS  -,962718.18
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6580,"OPME - ORTESES, PROTESES E MATERIAIS ESPECIAIS",65800028,PROTESE PENIANA -,78400
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6580,"OPME - ORTESES, PROTESES E MATERIAIS ESPECIAIS",65800036,PROTESE BILIAR -,31200
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6580,"OPME - ORTESES, PROTESES E MATERIAIS ESPECIAIS",65800052,PROTESE VASCULAR -,166899.96
65,"MATERIAIS E EQUIPAMENTOS PARA USOS MEDICOS, ODONTOLOGICOS  E VETERINARIOS",6580,"OPME - ORTESES, PROTESES E MATERIAIS ESPECIAIS",65800060,PROTESE TRAQUEOBRONQUIAL -,8209.06
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6605,INSTRUMENTOS DE NAVEGACAO,66050014,SONAR -,4528
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6610,INSTRUMENTOS DE VOO,66100011,INDICADOR DE DIRECAO E INTENSIDADE DE VENTO,5015.92
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250072,MATRIZ DE CONTATO -,14025.6
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250161,FREQUENCIMETRO DE BANCADA -,858
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250226,FONTE DE ALIMENTACAO  (PERMANENTE) -,99600
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250269,DETECTOR DE TENSAO -,1488
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250323,POTENCIOSTATO/GALVANOSTATO -,57600
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250340,TESTADOR DE CABOS -,267976.06
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250390,ANALISADOR DE SEGURANCA ELETRICA -,17774.9
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250412,OSCILOSCOPIO -,847079.92
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250510,KIT ANTIESTATICO -,257.03
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250536,ANALISADOR DE ENERGIA -,36375
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250544,ALICATE MEDICAO -,197096.38
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250560,MULTIMETRO -,20924.9
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250641,LUXIMETRO -,342793
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250668,CAPACIMETRO -,1403.72
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250676,SONOMETRO -,247668.8
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250714,CHAVE PARA TESTE -,976.35
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250757,GERADOR DE FUNCOES -,27000
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250854,WATTIMETRO -,320300
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250862,FASIMETRO -,1174
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6625,"INSTRUMENTOS DE VERIFICACAO, ENSAIO E MEDICAO DE APARELHAGEM ELETRICA E ELETRONICA",66250870,CONDUTIVIMETRO -,287993
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300010,PHMETRO -,459699.11
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300037,FONTE PARA CORRIDA ELETROFORETICA -,9368.75
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300045,EQUIPAMENTO CROMATOGRAFIA A GAS -,2174000
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300118,ESPECTROFOTOMETRO -,9646568.84
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300126,COLORIMETRO -,15544
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300207,FOTOMETRO DE CHAMA -,220750
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300231,DIGESTOR DE AMOSTRAS POR MICROONDAS -,696000
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300266,ANALISADOR DE CARBONO ORGANICO TOTAL (TOC) -,500000
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300282,SISTEMA DE CROMATOGRAFIA LIQUIDA -,5462463.95
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300320,"MEDIDOR DE PH, ORP E TEMPERATURA -",16500.28
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300355,ACIDIMETRO -,3025
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300380,ANALISADOR DE IONS -,389500
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300410,BLOCO DIGESTOR -,9580
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300428,ETILOMETRO -,10101687
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300436,REFRATOMETRO -,206865.97999999998
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300487,SONDA MULTIPARAMETRO DE QUALIDADE DA AGUA -,63159
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300509,FLUORIMETRO DIGITAL -,38200
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300541,SISTEMA PARA ELETROFORESE -,27359.12
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300681,DENSIMETRO (CONSUMO) -,1678.4
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300720,TITULADOR AUTOMATICO -,220886.02
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300746,CROMATOGRAFO DE IONS -,1087999.98
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300843,ESPECTROMETRO -,858000
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6630,EQUIPAMENTOS E INSTRUMENTOS PARA ANALISE QUIMICA,66300851,SISTEMA DE ESPECTROMETRIA DE MASSAS -,4003752
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320011,CONJUNTO PARA EQUIPAMENTOS DE CROMATOGRAFIA -,5200
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320020,COMPONENTES PARA ESPECTROMETRO -,112465.95
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320070,DETECTOR DE AR PARA AGULHA DE AMOSTRA -,2100
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320089,LINER -,184230.72
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320135,KIT DE MEMBRANAS PARA GASOMETRIA -,428372.89
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320160,VALVULA P/EQUIP. E INSTRUMENTOS ANALISE QUIMICA -,1200
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320178,ANEL P/EQUIP. E INSTRUMENTOS DE ANALISE QUIMICA -,1381.93
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320194,SENSOR PARA GASOMETRO -,16714.29
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320216,FILAMENTO DE IONIZACAO -,204406.38
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320240,COTONETE PARA ESPECTROMETRO -,272
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320259,PLACA DE VIDRO PARA SISTEMA DE ELETROFORESE -,1350
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320267,ELETRODO PARA ANALISADOR DE IONS/PHMETRO -,101903.68
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320291,ELETRODO DE PH -,7635.45
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320305,VIAL -,406154.94
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320313,SEPTO -,77065.15
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320330,ISOLADOR PARA EQUIPAMENTO DE CROMATOGRAFIA -,3732
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320364,CELULA PARA EQUIPAMENTOS DE LABORATORIO -,102655.4
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320399,ANILHA PARA EQUIPAMENTOS DE ANALISE QUIMICA -,42740.78
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320402,CARTUCHO PARA CROMATOGRAFIA -,91402
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320488,PARAFUSO P/EQUIP. E INSTRUMENTOS ANALISE QUIMICA -,9270
66,EQUIPAMENTOS DE LABORATORIO E INSTRUMENTOS DE MEDICAO,6632,PECAS E COMPONENTES PARA EQUIPAMENTOS E INSTRUMENTOS  PARA  ANALISE QUIMICA,66320496,KIT COLUNA CROMATOGRAFICA -,8150
